Frequency (Hz)	Level (dB)
2282.226562	-54.898609
2285.156250	-55.088913
2288.085938	-55.201885
2291.015625	-54.619129
2293.945312	-54.286804
2296.875000	-55.046894
2299.804688	-54.608242
2302.734375	-55.342934
2305.664062	-55.610626
2308.593750	-56.103382
2311.523438	-56.015232
2314.453125	-55.784115
2317.382812	-56.209469
2320.312500	-55.669228
2323.242188	-56.332294
2326.171875	-55.698505
2329.101562	-56.412067
2332.031250	-56.010292
2334.960938	-56.226658
2337.890625	-56.746296
2340.820312	-56.806416
2343.750000	-56.583698
2346.679688	-56.811172
2349.609375	-57.437157
2352.539062	-57.165337
2355.468750	-57.509289
2358.398438	-57.681782
2361.328125	-57.644176
2364.257812	-57.119778
2367.187500	-57.873936
2370.117188	-56.924305
2373.046875	-57.728817
2375.976562	-58.267071
2378.906250	-57.572987
2381.835938	-57.972317
2384.765625	-57.758408
2387.695312	-57.711079
2390.625000	-58.416916
2393.554688	-57.435322
2396.484375	-58.035923
2399.414062	-57.929291
2402.343750	-58.542698
2405.273438	-58.106186
2408.203125	-57.692795
2411.132812	-58.248264
2414.062500	-57.733143
2416.992188	-57.671303
2419.921875	-57.763657
2422.851562	-58.241074
2425.781250	-57.765846
2428.710938	-57.836361
2431.640625	-58.286060
2434.570312	-58.201023
2437.500000	-58.086361
2440.429688	-58.518677
2443.359375	-57.991699
2446.289062	-57.433380
2449.218750	-57.460602
2452.148438	-58.190910
2455.078125	-58.010014
2458.007812	-57.871235
2460.937500	-57.885937
2463.867188	-58.430134
2466.796875	-58.193111
2469.726562	-58.047928
2472.656250	-58.156261
2475.585938	-57.196011
2478.515625	-56.912556
2481.445312	-56.951233
2484.375000	-57.070160
2487.304688	-57.204411
2490.234375	-56.713844
2493.164062	-56.495510
2496.093750	-57.429092
2499.023438	-57.104542
2501.953125	-56.798794
2504.882812	-56.793686
2507.812500	-56.084026
2510.742188	-56.033272
2513.671875	-56.509190
2516.601562	-57.103493
2519.531250	-56.267387
2522.460938	-56.284771
2525.390625	-56.389091
2528.320312	-56.530327
2531.250000	-56.418789
2534.179688	-56.592148
2537.109375	-56.979500
2540.039062	-56.331573
2542.968750	-56.408703
2545.898438	-56.223568
2548.828125	-56.418774
2551.757812	-56.683464
2554.687500	-56.577885
2557.617188	-56.891693
2560.546875	-56.145729
2563.476562	-56.806007
2566.406250	-56.553921
2569.335938	-56.882561
2572.265625	-56.567719
2575.195312	-57.108147
2578.125000	-57.275173
2581.054688	-57.035995
2583.984375	-56.780880
2586.914062	-56.825642
2589.843750	-57.690853
2592.773438	-57.495667
2595.703125	-58.289066
2598.632812	-57.686333
2601.562500	-57.918533
2604.492188	-57.771084
2607.421875	-57.438110
2610.351562	-58.354927
2613.281250	-58.712337
2616.210938	-57.643635
2619.140625	-58.712811
2622.070312	-58.267368
2625.000000	-58.777775
2627.929688	-59.040585
2630.859375	-58.918671
2633.789062	-59.097626
2636.718750	-58.880600
2639.648438	-59.019127
2642.578125	-59.407547
2645.507812	-59.873936
2648.437500	-59.097012
2651.367188	-59.580612
2654.296875	-58.971996
2657.226562	-59.097996
2660.156250	-58.895500
2663.085938	-59.552532
2666.015625	-59.629364
2668.945312	-59.855953
2671.875000	-59.721817
2674.804688	-59.623260
2677.734375	-59.069572
2680.664062	-58.762783
2683.593750	-59.073463
2686.523438	-60.060520
2689.453125	-59.330021
2692.382812	-59.151154
2695.312500	-59.535625
2698.242188	-60.090263
2701.171875	-59.809891
2704.101562	-59.831882
2707.031250	-59.307343
2709.960938	-59.891903
2712.890625	-60.020504
2715.820312	-59.909363
2718.750000	-59.700409
2721.679688	-60.003956
2724.609375	-59.832920
2727.539062	-59.950874
2730.468750	-60.192986
2733.398438	-60.507526
2736.328125	-59.910725
2739.257812	-59.322193
2742.187500	-59.872620
2745.117188	-59.578648
2748.046875	-59.442097
2750.976562	-58.805431
2753.906250	-58.853691
2756.835938	-59.261356
2759.765625	-58.808117
2762.695312	-59.778008
2765.625000	-59.173183
2768.554688	-58.758236
2771.484375	-58.722836
2774.414062	-58.926971
2777.343750	-58.545147
2780.273438	-58.470039
2783.203125	-58.372002
2786.132812	-57.592346
2789.062500	-58.270802
2791.992188	-57.432514
2794.921875	-57.652031
2797.851562	-57.101616
2800.781250	-57.600456
2803.710938	-57.538067
2806.640625	-57.593452
2809.570312	-57.074955
2812.500000	-56.931683
2815.429688	-56.752949
2818.359375	-56.916634
2821.289062	-57.152100
2824.218750	-56.996666
2827.148438	-57.443386
2830.078125	-56.977020
2833.007812	-56.828598
2835.937500	-56.825356
2838.867188	-56.658932
2841.796875	-56.105125
2844.726562	-56.973660
2847.656250	-57.078167
2850.585938	-57.530361
2853.515625	-57.168335
2856.445312	-57.464931
2859.375000	-57.664421
2862.304688	-56.984253
2865.234375	-57.008991
2868.164062	-57.728924
2871.093750	-58.414452
2874.023438	-58.106152
2876.953125	-58.384121
2879.882812	-58.926582
2882.812500	-58.463009
2885.742188	-58.691246
2888.671875	-58.918083
2891.601562	-59.826687
2894.531250	-59.420898
2897.460938	-58.920078
2900.390625	-59.508629
2903.320312	-60.056458
2906.250000	-59.413258
2909.179688	-59.790222
2912.109375	-60.042542
2915.039062	-59.959702
2917.968750	-59.633995
2920.898438	-59.920334
2923.828125	-59.865547
2926.757812	-60.817322
2929.687500	-60.512066
2932.617188	-60.977764
2935.546875	-61.207413
2938.476562	-60.698151
2941.406250	-60.955349
2944.335938	-61.085732
2947.265625	-60.884350
2950.195312	-61.952469
2953.125000	-61.281078
2956.054688	-61.586075
2958.984375	-61.077290
2961.914062	-61.035004
2964.843750	-61.461269
2967.773438	-61.902851
2970.703125	-61.388702
2973.632812	-61.323685
2976.562500	-61.413280
2979.492188	-61.319347
2982.421875	-61.986847
2985.351562	-61.901581
2988.281250	-61.607033
2991.210938	-61.448090
2994.140625	-60.776863
2997.070312	-62.047344
3000.000000	-61.456684
3002.929688	-61.898785
3005.859375	-61.707001
3008.789062	-62.246277
3011.718750	-61.759388
3014.648438	-61.748203
3017.578125	-61.579746
3020.507812	-61.495567
3023.437500	-61.200344
3026.367188	-61.616837
