Frequency (Hz)	Level (dB)
369.628906	-46.073250
370.117188	-45.076923
370.605469	-45.200253
371.093750	-44.350365
371.582031	-43.870964
372.070312	-46.564526
372.558594	-44.556866
373.046875	-44.945301
373.535156	-45.486717
374.023438	-47.218155
374.511719	-45.250420
375.000000	-47.242123
375.488281	-45.683037
375.976562	-46.394543
376.464844	-46.811340
376.953125	-44.214832
377.441406	-44.719013
377.929688	-45.990143
378.417969	-47.648548
378.906250	-48.260803
379.394531	-48.381325
379.882812	-47.798569
380.371094	-47.774815
380.859375	-46.070946
381.347656	-47.427879
381.835938	-46.355675
382.324219	-46.147484
382.812500	-47.376167
383.300781	-47.640526
383.789062	-44.839520
384.277344	-44.407017
384.765625	-45.246555
385.253906	-45.256371
385.742188	-49.373791
386.230469	-47.320980
386.718750	-44.726978
387.207031	-46.110775
387.695312	-46.544960
388.183594	-45.777737
388.671875	-46.072277
389.160156	-45.343048
389.648438	-45.227768
390.136719	-46.529575
390.625000	-43.457829
391.113281	-46.500294
391.601562	-46.949001
392.089844	-44.424084
392.578125	-44.385849
393.066406	-45.488945
393.554688	-45.360744
394.042969	-45.223095
394.531250	-47.107628
395.019531	-46.468044
395.507812	-44.877117
395.996094	-44.500397
396.484375	-42.632675
396.972656	-45.976326
397.460938	-45.024734
397.949219	-46.622036
398.437500	-45.705589
398.925781	-46.454479
399.414062	-45.792500
399.902344	-44.874386
400.390625	-44.929562
400.878906	-44.127953
401.367188	-45.088306
401.855469	-45.525890
402.343750	-45.875565
402.832031	-46.998924
403.320312	-45.368404
403.808594	-45.310005
404.296875	-46.079735
404.785156	-47.082363
405.273438	-43.489857
405.761719	-46.950169
406.250000	-48.025288
406.738281	-46.186371
407.226562	-46.091187
407.714844	-47.136856
408.203125	-45.655174
408.691406	-47.427601
409.179688	-46.002132
409.667969	-45.046799
410.156250	-48.308666
410.644531	-47.331314
411.132812	-48.679218
411.621094	-46.581379
412.109375	-44.582767
412.597656	-44.754143
413.085938	-43.676247
413.574219	-48.020134
414.062500	-46.751808
414.550781	-46.389122
415.039062	-47.436691
415.527344	-45.767990
416.015625	-47.334328
416.503906	-46.830791
416.992188	-45.810699
417.480469	-46.230896
417.968750	-43.302887
418.457031	-46.768044
418.945312	-48.969032
419.433594	-46.967186
419.921875	-45.476059
420.410156	-47.804245
420.898438	-46.827023
421.386719	-47.310123
421.875000	-46.007278
422.363281	-47.168911
422.851562	-46.505348
423.339844	-44.396027
423.828125	-45.014259
424.316406	-46.611717
424.804688	-46.703220
425.292969	-43.999542
425.781250	-45.492374
426.269531	-46.506905
426.757812	-45.901207
427.246094	-45.699478
427.734375	-44.302109
428.222656	-46.516804
428.710938	-47.474426
429.199219	-45.715462
429.687500	-47.500217
430.175781	-46.318645
430.664062	-45.422905
431.152344	-47.626118
431.640625	-46.706799
432.128906	-47.309700
432.617188	-45.585480
433.105469	-46.691578
433.593750	-44.144619
434.082031	-46.677071
434.570312	-47.079288
435.058594	-48.236797
435.546875	-46.309353
436.035156	-46.174156
436.523438	-46.821339
437.011719	-46.196236
437.500000	-45.073006
437.988281	-49.083519
438.476562	-44.879761
438.964844	-46.059376
439.453125	-47.244381
439.941406	-46.108891
440.429688	-45.883354
440.917969	-46.251011
441.406250	-45.357231
441.894531	-46.253433
442.382812	-46.736366
442.871094	-44.861839
443.359375	-46.406105
443.847656	-45.631523
444.335938	-45.579044
444.824219	-48.884251
445.312500	-47.719551
445.800781	-47.500301
446.289062	-47.617210
446.777344	-45.803951
447.265625	-45.432865
447.753906	-46.170776
448.242188	-45.541451
448.730469	-47.670021
449.218750	-45.584122
449.707031	-48.319542
450.195312	-44.524738
450.683594	-45.588257
451.171875	-47.032356
451.660156	-47.480110
452.148438	-48.981785
452.636719	-46.811035
453.125000	-46.129757
453.613281	-46.866676
454.101562	-47.293606
454.589844	-44.919472
455.078125	-46.209896
455.566406	-46.907688
456.054688	-45.182117
456.542969	-45.272018
457.031250	-44.696922
457.519531	-45.587666
458.007812	-45.091896
458.496094	-45.474838
458.984375	-47.870785
459.472656	-44.541344
459.960938	-46.090389
460.449219	-46.222054
460.937500	-45.397320
461.425781	-46.378071
461.914062	-46.049328
462.402344	-46.627335
462.890625	-44.830917
463.378906	-45.806595
463.867188	-44.911587
464.355469	-46.234127
464.843750	-45.017796
465.332031	-44.391998
465.820312	-46.481731
466.308594	-46.719135
466.796875	-46.471416
467.285156	-45.810566
467.773438	-46.408249
468.261719	-45.334949
468.750000	-45.139252
469.238281	-46.915432
469.726562	-45.240738
470.214844	-46.726307
470.703125	-45.042503
471.191406	-45.950134
471.679688	-45.202682
472.167969	-46.755367
472.656250	-45.206818
473.144531	-46.343262
473.632812	-46.449787
474.121094	-46.708076
474.609375	-45.153145
475.097656	-45.467796
475.585938	-44.954041
476.074219	-46.462151
476.562500	-45.759838
477.050781	-43.975765
477.539062	-45.799747
478.027344	-46.290928
478.515625	-44.890335
479.003906	-44.491520
479.492188	-47.187157
479.980469	-45.144516
480.468750	-46.274662
480.957031	-46.144009
481.445312	-47.776691
481.933594	-46.339962
482.421875	-44.656754
482.910156	-46.482906
483.398438	-44.212261
483.886719	-44.024361
484.375000	-44.982430
484.863281	-46.372429
485.351562	-43.819279
485.839844	-46.061195
486.328125	-44.804600
486.816406	-46.210316
487.304688	-46.636227
487.792969	-44.148621
488.281250	-43.749439
488.769531	-45.135612
489.257812	-44.698322
489.746094	-46.594395
490.234375	-45.421631
490.722656	-47.265030
491.210938	-47.249424
491.699219	-44.393826
492.187500	-43.263973
492.675781	-46.840282
493.164062	-45.655300
