Frequency (Hz)	Level (dB)
573.242188	-50.800510
573.730469	-51.665390
574.218750	-50.680153
574.707031	-52.335636
575.195312	-53.711502
575.683594	-52.487579
576.171875	-50.726387
576.660156	-52.350960
577.148438	-52.356590
577.636719	-51.711693
578.125000	-50.149704
578.613281	-52.952591
579.101562	-51.810287
579.589844	-51.346096
580.078125	-53.376987
580.566406	-53.989212
581.054688	-52.523048
581.542969	-51.625320
582.031250	-53.242416
582.519531	-52.791836
583.007812	-51.941032
583.496094	-52.665928
583.984375	-50.480953
584.472656	-54.197865
584.960938	-53.267590
585.449219	-52.495403
585.937500	-53.827011
586.425781	-53.863235
586.914062	-52.445755
587.402344	-51.198120
587.890625	-52.537064
588.378906	-50.743267
588.867188	-55.254150
589.355469	-52.553154
589.843750	-54.115475
590.332031	-52.301998
590.820312	-55.034351
591.308594	-53.937931
591.796875	-50.327358
592.285156	-51.499748
592.773438	-52.878372
593.261719	-52.108044
593.750000	-52.753220
594.238281	-55.310383
594.726562	-52.729206
595.214844	-51.225365
595.703125	-53.005199
596.191406	-52.611156
596.679688	-54.231865
597.167969	-53.604073
597.656250	-52.408524
598.144531	-52.042229
598.632812	-54.595287
599.121094	-53.267666
599.609375	-53.051628
600.097656	-53.370106
600.585938	-52.542412
601.074219	-52.882442
601.562500	-54.686138
602.050781	-51.316532
602.539062	-53.906906
603.027344	-52.591682
603.515625	-53.536488
604.003906	-53.604530
604.492188	-52.875561
604.980469	-54.275459
605.468750	-54.224705
605.957031	-54.805820
606.445312	-54.899727
606.933594	-54.273327
607.421875	-57.248257
607.910156	-54.554039
608.398438	-53.902454
608.886719	-54.154934
609.375000	-55.341152
609.863281	-55.482052
610.351562	-56.948784
610.839844	-52.461948
611.328125	-51.844421
611.816406	-55.257103
612.304688	-52.282829
612.792969	-55.588161
613.281250	-53.306004
613.769531	-55.728695
614.257812	-54.489765
614.746094	-53.807743
615.234375	-54.851345
615.722656	-55.843613
616.210938	-54.232151
616.699219	-53.602047
617.187500	-53.641472
