Frequency (Hz)	Level (dB)
3275.390625	-64.734222
3278.320312	-65.254997
3281.250000	-64.648369
3284.179688	-64.754829
3287.109375	-64.248131
3290.039062	-64.603500
3292.968750	-65.372452
3295.898438	-64.493393
3298.828125	-64.144173
3301.757812	-64.518234
3304.687500	-65.056664
3307.617188	-63.643372
3310.546875	-64.660057
3313.476562	-64.100395
3316.406250	-63.730980
3319.335938	-63.831337
3322.265625	-64.282265
3325.195312	-63.846912
3328.125000	-63.191441
3331.054688	-62.997585
3333.984375	-63.717941
3336.914062	-63.109493
3339.843750	-62.665619
3342.773438	-62.503696
3345.703125	-62.468292
3348.632812	-62.065140
3351.562500	-61.765583
3354.492188	-61.678547
3357.421875	-60.713207
3360.351562	-61.596283
3363.281250	-61.684925
3366.210938	-61.217281
3369.140625	-60.951546
3372.070312	-59.915455
3375.000000	-60.519569
3377.929688	-59.274765
3380.859375	-59.747730
3383.789062	-59.280727
3386.718750	-59.235825
3389.648438	-59.659698
3392.578125	-58.971355
3395.507812	-58.877277
3398.437500	-58.217037
3401.367188	-58.573124
3404.296875	-58.899948
3407.226562	-58.684788
3410.156250	-58.869793
3413.085938	-58.739925
3416.015625	-58.929176
3418.945312	-59.159164
3421.875000	-59.401016
3424.804688	-59.101219
3427.734375	-59.453026
3430.664062	-58.742992
3433.593750	-59.170002
3436.523438	-60.244476
3439.453125	-60.099064
3442.382812	-60.340805
3445.312500	-60.732525
3448.242188	-60.687069
3451.171875	-61.260563
3454.101562	-60.571442
3457.031250	-61.963268
3459.960938	-61.787525
3462.890625	-62.046520
3465.820312	-63.126022
3468.750000	-63.132977
3471.679688	-62.538834
3474.609375	-62.462757
3477.539062	-63.070469
