Frequency (Hz)	Level (dB)
446.289062	-57.379921
446.777344	-56.120899
447.265625	-59.094913
447.753906	-57.446991
448.242188	-57.417900
448.730469	-57.458302
449.218750	-58.090408
449.707031	-57.481461
450.195312	-59.237659
450.683594	-58.034920
451.171875	-55.937183
451.660156	-57.200302
452.148438	-56.533703
452.636719	-56.754257
453.125000	-56.079449
453.613281	-57.360352
454.101562	-56.403656
454.589844	-56.580326
455.078125	-57.658272
455.566406	-59.437973
456.054688	-61.914597
456.542969	-57.126709
457.031250	-58.242733
457.519531	-56.978783
458.007812	-60.020611
458.496094	-58.324108
458.984375	-58.869728
459.472656	-60.507618
459.960938	-58.132946
460.449219	-57.830597
460.937500	-61.314285
461.425781	-59.377171
461.914062	-60.034126
462.402344	-58.003510
462.890625	-58.229557
463.378906	-59.505943
463.867188	-63.050838
464.355469	-59.515450
464.843750	-61.946880
465.332031	-64.474014
465.820312	-59.733932
466.308594	-56.086246
466.796875	-56.378994
467.285156	-57.632137
467.773438	-58.288914
468.261719	-57.228073
468.750000	-60.963909
469.238281	-58.537128
469.726562	-57.564720
470.214844	-58.083241
470.703125	-60.656818
471.191406	-60.435295
471.679688	-57.239555
472.167969	-59.218704
472.656250	-59.279724
473.144531	-59.355576
473.632812	-60.170418
474.121094	-58.790272
474.609375	-58.626637
475.097656	-57.402557
475.585938	-59.281223
476.074219	-60.843216
476.562500	-57.358887
477.050781	-60.883099
477.539062	-60.551048
478.027344	-58.488968
478.515625	-59.226357
479.003906	-58.799007
479.492188	-56.911659
479.980469	-57.998550
480.468750	-60.786526
480.957031	-62.197636
481.445312	-59.007256
481.933594	-58.747192
482.421875	-60.699089
482.910156	-58.283669
483.398438	-59.954281
483.886719	-62.714722
484.375000	-61.373138
484.863281	-59.181179
485.351562	-60.444698
485.839844	-58.382687
486.328125	-58.915909
486.816406	-61.045708
487.304688	-59.739780
487.792969	-61.891232
488.281250	-58.916000
488.769531	-59.873978
489.257812	-61.967972
489.746094	-61.915565
490.234375	-61.029297
490.722656	-61.753448
491.210938	-58.102196
491.699219	-60.776665
492.187500	-63.145473
492.675781	-58.257244
493.164062	-58.116505
493.652344	-59.944038
494.140625	-61.509548
494.628906	-61.669018
495.117188	-60.330353
495.605469	-59.604904
496.093750	-61.118538
496.582031	-60.139141
497.070312	-59.123653
497.558594	-58.466602
498.046875	-58.037224
498.535156	-60.449116
499.023438	-60.347000
499.511719	-59.551262
500.000000	-59.276768
500.488281	-62.191441
500.976562	-61.666088
501.464844	-61.431313
501.953125	-60.252140
502.441406	-60.240875
502.929688	-60.982719
503.417969	-60.059834
503.906250	-61.392773
504.394531	-60.390247
504.882812	-61.961975
505.371094	-59.837845
505.859375	-62.198120
506.347656	-63.507828
506.835938	-61.537601
507.324219	-61.533897
507.812500	-61.842983
508.300781	-62.076172
508.789062	-61.241318
509.277344	-61.035378
509.765625	-60.883801
510.253906	-64.099487
510.742188	-62.653248
511.230469	-61.429390
511.718750	-63.147957
512.207031	-61.543419
512.695312	-60.634445
513.183594	-63.188534
513.671875	-63.198437
514.160156	-63.213383
514.648438	-60.797894
515.136719	-61.214340
515.625000	-59.411304
516.113281	-62.304790
516.601562	-61.920776
517.089844	-63.495281
517.578125	-62.000622
518.066406	-61.849491
518.554688	-62.165333
519.042969	-62.997803
519.531250	-61.174671
520.019531	-62.572704
520.507812	-61.400150
520.996094	-61.816399
521.484375	-63.346172
521.972656	-63.507038
522.460938	-61.070461
522.949219	-60.903408
523.437500	-61.701046
523.925781	-60.430767
524.414062	-59.475159
524.902344	-62.574932
525.390625	-61.924206
525.878906	-61.797447
526.367188	-62.613289
526.855469	-61.264702
527.343750	-61.368599
527.832031	-63.588352
528.320312	-62.419563
528.808594	-60.438976
529.296875	-63.620926
529.785156	-64.405396
530.273438	-63.546711
530.761719	-64.102203
531.250000	-63.440796
531.738281	-61.679188
532.226562	-61.132080
532.714844	-60.622616
533.203125	-61.132812
533.691406	-60.822235
534.179688	-64.419518
534.667969	-62.190796
535.156250	-63.482071
535.644531	-62.445179
536.132812	-62.613430
536.621094	-64.169632
537.109375	-61.377655
537.597656	-62.122902
538.085938	-62.122726
538.574219	-61.920593
539.062500	-63.883816
539.550781	-62.094238
540.039062	-62.828903
540.527344	-65.530960
541.015625	-63.368099
541.503906	-63.738953
541.992188	-61.969357
542.480469	-62.974819
542.968750	-62.155464
543.457031	-61.184845
543.945312	-59.630424
544.433594	-63.136845
544.921875	-63.948071
545.410156	-62.376759
545.898438	-64.002243
546.386719	-63.402874
546.875000	-63.331547
547.363281	-63.331879
547.851562	-62.563824
548.339844	-62.612000
548.828125	-63.634632
549.316406	-64.376839
549.804688	-64.239990
550.292969	-64.098885
550.781250	-63.321476
551.269531	-64.665260
551.757812	-64.027107
552.246094	-61.630322
552.734375	-63.552971
553.222656	-63.316818
553.710938	-63.145370
554.199219	-62.144360
554.687500	-62.951061
555.175781	-63.343189
555.664062	-63.664078
556.152344	-60.936203
556.640625	-62.636082
557.128906	-64.485107
557.617188	-62.490490
558.105469	-61.754776
558.593750	-63.432255
559.082031	-61.562473
559.570312	-63.157814
560.058594	-62.428627
560.546875	-62.856472
561.035156	-65.423790
561.523438	-63.903240
562.011719	-64.225601
562.500000	-62.968052
562.988281	-62.381985
563.476562	-62.623631
563.964844	-61.513653
564.453125	-60.607002
564.941406	-62.536140
565.429688	-62.008766
565.917969	-61.437263
566.406250	-63.680859
566.894531	-63.226437
567.382812	-64.256691
567.871094	-65.041649
568.359375	-62.195816
568.847656	-63.222740
569.335938	-60.823608
569.824219	-63.300003
