Frequency (Hz)	Level (dB)
2674.804688	-53.736855
2677.734375	-54.848003
2680.664062	-54.035053
2683.593750	-54.148636
2686.523438	-55.182346
2689.453125	-55.099995
2692.382812	-55.959148
2695.312500	-55.342388
2698.242188	-54.329464
2701.171875	-55.760654
2704.101562	-55.641109
2707.031250	-55.886276
2709.960938	-56.357914
2712.890625	-57.047829
2715.820312	-56.688339
2718.750000	-57.281448
2721.679688	-57.298161
2724.609375	-57.856480
2727.539062	-57.746857
2730.468750	-58.068565
2733.398438	-57.889141
2736.328125	-57.414787
2739.257812	-58.358963
2742.187500	-57.480766
2745.117188	-58.406532
2748.046875	-58.182201
2750.976562	-58.314896
2753.906250	-57.431892
2756.835938	-58.519478
2759.765625	-58.039131
2762.695312	-57.778484
2765.625000	-57.558121
2768.554688	-57.858765
2771.484375	-58.003155
2774.414062	-57.274086
2777.343750	-57.349667
2780.273438	-56.754459
2783.203125	-56.872643
2786.132812	-57.154640
2789.062500	-56.932129
2791.992188	-56.580166
2794.921875	-56.163258
2797.851562	-56.259605
2800.781250	-56.513229
2803.710938	-55.556477
2806.640625	-55.471558
2809.570312	-55.274464
2812.500000	-54.450016
2815.429688	-54.469204
2818.359375	-54.441978
2821.289062	-55.003113
2824.218750	-53.940830
2827.148438	-53.691143
2830.078125	-53.551376
2833.007812	-53.106056
2835.937500	-52.187469
2838.867188	-52.388920
2841.796875	-51.403748
2844.726562	-51.546040
2847.656250	-49.929230
2850.585938	-49.986153
2853.515625	-50.632965
2856.445312	-50.472977
2859.375000	-50.154785
2862.304688	-49.885502
2865.234375	-50.025417
2868.164062	-50.910862
2871.093750	-50.582924
2874.023438	-52.185566
2876.953125	-52.109486
2879.882812	-53.495689
2882.812500	-52.527050
2885.742188	-53.275822
2888.671875	-52.835175
2891.601562	-53.296207
2894.531250	-53.678524
2897.460938	-54.569500
2900.390625	-53.941391
2903.320312	-54.203415
2906.250000	-54.597736
2909.179688	-54.688835
2912.109375	-55.045860
2915.039062	-55.662624
2917.968750	-55.478573
2920.898438	-55.541168
2923.828125	-55.722794
2926.757812	-56.348312
2929.687500	-56.489052
2932.617188	-56.550404
2935.546875	-57.029964
2938.476562	-57.363018
2941.406250	-56.297863
2944.335938	-57.246445
2947.265625	-57.198284
2950.195312	-57.508907
2953.125000	-57.433857
2956.054688	-57.390411
2958.984375	-57.239887
2961.914062	-57.100033
2964.843750	-58.052464
2967.773438	-57.183372
2970.703125	-57.305042
2973.632812	-57.165146
2976.562500	-56.957523
2979.492188	-57.674973
2982.421875	-57.594521
2985.351562	-56.983692
2988.281250	-57.760601
2991.210938	-56.343369
2994.140625	-56.512104
2997.070312	-56.468494
3000.000000	-56.084068
3002.929688	-56.270271
3005.859375	-55.436848
3008.789062	-56.274105
3011.718750	-55.917938
3014.648438	-54.925842
3017.578125	-55.185093
3020.507812	-54.541496
3023.437500	-54.321323
3026.367188	-54.497952
3029.296875	-54.816193
3032.226562	-53.467602
3035.156250	-53.365501
3038.085938	-53.652599
3041.015625	-53.301010
3043.945312	-53.489742
3046.875000	-52.093830
3049.804688	-51.206478
3052.734375	-51.880642
3055.664062	-51.228748
3058.593750	-51.590519
3061.523438	-49.521629
3064.453125	-49.632530
3067.382812	-49.852703
3070.312500	-49.780750
3073.242188	-49.449612
3076.171875	-49.220909
3079.101562	-49.173916
3082.031250	-49.451420
3084.960938	-49.386906
3087.890625	-50.949936
3090.820312	-51.015709
3093.750000	-50.475586
3096.679688	-50.353397
3099.609375	-51.877918
3102.539062	-52.266060
3105.468750	-52.010063
3108.398438	-52.434322
3111.328125	-52.758183
3114.257812	-53.240429
3117.187500	-53.168900
3120.117188	-52.825199
3123.046875	-53.346870
3125.976562	-53.192947
3128.906250	-53.619671
3131.835938	-54.426025
3134.765625	-54.855545
3137.695312	-54.863670
3140.625000	-54.963657
3143.554688	-55.376850
3146.484375	-55.073032
3149.414062	-55.918217
3152.343750	-55.611580
3155.273438	-55.250301
3158.203125	-56.151131
3161.132812	-55.429974
3164.062500	-55.470612
3166.992188	-55.945774
3169.921875	-57.524395
3172.851562	-56.246029
3175.781250	-57.166374
3178.710938	-56.273663
3181.640625	-56.341698
3184.570312	-55.992588
3187.500000	-56.043404
3190.429688	-55.850460
3193.359375	-56.037624
3196.289062	-56.084358
3199.218750	-55.487354
3202.148438	-55.902348
3205.078125	-56.701382
3208.007812	-55.572170
3210.937500	-55.351795
3213.867188	-55.865055
3216.796875	-55.352997
3219.726562	-55.374680
3222.656250	-54.709846
3225.585938	-54.820480
3228.515625	-54.896744
3231.445312	-54.402378
3234.375000	-54.550133
3237.304688	-54.212952
3240.234375	-53.569874
3243.164062	-53.386623
3246.093750	-52.225723
3249.023438	-53.059708
3251.953125	-52.624966
3254.882812	-51.840244
3257.812500	-51.786987
3260.742188	-51.853512
3263.671875	-51.128300
3266.601562	-50.681980
3269.531250	-50.666924
3272.460938	-50.142311
3275.390625	-49.194592
3278.320312	-49.216724
3281.250000	-49.464546
3284.179688	-48.704330
3287.109375	-49.062424
3290.039062	-48.397274
3292.968750	-47.904343
3295.898438	-48.887169
3298.828125	-49.183521
3301.757812	-48.133999
3304.687500	-49.739296
3307.617188	-49.226025
3310.546875	-51.020840
3313.476562	-50.939533
3316.406250	-50.348961
3319.335938	-50.506210
3322.265625	-51.463963
3325.195312	-51.204075
3328.125000	-51.311924
3331.054688	-52.442150
3333.984375	-52.310024
3336.914062	-52.466156
