Frequency (Hz)	Level (dB)
400.878906	-54.771767
401.367188	-54.772011
401.855469	-55.150578
402.343750	-54.377331
402.832031	-55.827248
403.320312	-53.514763
403.808594	-53.198566
404.296875	-53.411808
404.785156	-54.847347
405.273438	-54.543953
405.761719	-56.668640
406.250000	-56.379795
406.738281	-55.796650
407.226562	-57.369522
407.714844	-56.086823
408.203125	-56.447262
408.691406	-56.785179
409.179688	-56.054428
409.667969	-54.016911
410.156250	-55.386017
410.644531	-55.858002
411.132812	-58.948257
411.621094	-55.500431
412.109375	-55.864086
412.597656	-57.178524
413.085938	-55.953117
413.574219	-60.119289
414.062500	-59.532532
414.550781	-59.338634
415.039062	-58.458168
415.527344	-60.343399
416.015625	-58.266541
416.503906	-57.832306
416.992188	-61.558372
417.480469	-59.481678
417.968750	-60.305943
418.457031	-58.260818
418.945312	-58.050545
419.433594	-60.988010
419.921875	-58.687813
420.410156	-62.288021
420.898438	-59.365917
421.386719	-61.662750
421.875000	-58.663536
422.363281	-59.264862
422.851562	-61.356609
423.339844	-62.921928
423.828125	-61.447578
424.316406	-61.084251
424.804688	-60.561054
425.292969	-62.901436
425.781250	-60.009151
426.269531	-59.359676
426.757812	-62.216431
427.246094	-63.598480
427.734375	-61.681065
428.222656	-62.349804
428.710938	-62.896778
429.199219	-63.121651
429.687500	-64.568565
430.175781	-62.631565
430.664062	-63.079857
431.152344	-62.091492
431.640625	-63.586143
432.128906	-65.237427
432.617188	-64.733002
433.105469	-64.914024
433.593750	-63.986168
434.082031	-64.582329
434.570312	-64.633102
435.058594	-65.210831
435.546875	-66.322556
436.035156	-64.692436
436.523438	-65.622299
437.011719	-65.461357
437.500000	-64.055969
437.988281	-66.810127
438.476562	-67.561729
438.964844	-67.903427
439.453125	-64.810692
439.941406	-67.867554
440.429688	-68.479614
440.917969	-67.472794
441.406250	-67.715584
441.894531	-67.118637
442.382812	-67.037346
442.871094	-65.671562
443.359375	-69.156982
443.847656	-68.577286
444.335938	-69.106918
444.824219	-67.445442
445.312500	-68.582855
445.800781	-67.559601
446.289062	-67.800774
446.777344	-68.680809
447.265625	-69.292900
447.753906	-68.553360
448.242188	-68.311722
448.730469	-67.016685
449.218750	-68.371666
449.707031	-68.198776
450.195312	-68.127815
450.683594	-68.326691
451.171875	-66.955925
451.660156	-68.219200
452.148438	-69.897026
452.636719	-69.899750
453.125000	-68.560898
453.613281	-69.317894
454.101562	-68.344292
454.589844	-67.799866
455.078125	-69.625435
455.566406	-69.907822
456.054688	-68.935120
456.542969	-70.448975
457.031250	-68.775505
457.519531	-68.474518
458.007812	-70.044228
458.496094	-70.068710
458.984375	-67.019325
459.472656	-68.841858
459.960938	-69.484520
460.449219	-68.846703
460.937500	-69.647499
461.425781	-70.720428
461.914062	-69.191063
462.402344	-67.725647
462.890625	-69.057411
463.378906	-69.373657
463.867188	-69.647873
464.355469	-69.085983
464.843750	-68.042572
465.332031	-68.413292
465.820312	-67.738220
466.308594	-67.656456
466.796875	-68.270508
467.285156	-68.293587
467.773438	-68.487068
468.261719	-66.311768
468.750000	-67.697990
469.238281	-66.464813
469.726562	-65.163353
470.214844	-66.360779
470.703125	-65.990494
471.191406	-64.707222
471.679688	-64.989815
472.167969	-66.826218
472.656250	-66.518814
473.144531	-64.732689
473.632812	-64.838203
474.121094	-63.707561
474.609375	-62.884274
475.097656	-63.315060
475.585938	-63.179043
476.074219	-64.084244
476.562500	-64.241455
477.050781	-62.664963
477.539062	-62.826893
478.027344	-63.140594
478.515625	-60.295494
479.003906	-61.842678
479.492188	-61.948338
479.980469	-61.320217
480.468750	-60.962509
480.957031	-62.263195
481.445312	-64.475784
481.933594	-60.774895
482.421875	-62.707058
482.910156	-59.725945
483.398438	-58.772224
483.886719	-59.002365
484.375000	-58.030563
484.863281	-56.660034
485.351562	-58.507568
485.839844	-57.916977
486.328125	-59.860302
486.816406	-58.627838
487.304688	-58.171745
487.792969	-57.154190
488.281250	-55.698631
488.769531	-54.844261
489.257812	-54.763401
489.746094	-55.710022
490.234375	-56.304276
490.722656	-58.843033
491.210938	-55.535213
491.699219	-55.375854
492.187500	-55.212349
492.675781	-54.523331
493.164062	-55.772861
493.652344	-55.810043
494.140625	-54.094204
494.628906	-55.361904
495.117188	-54.497379
495.605469	-54.838787
496.093750	-55.628391
496.582031	-53.557655
497.070312	-53.932079
497.558594	-54.046085
498.046875	-55.250980
498.535156	-51.874290
499.023438	-52.812355
499.511719	-53.480858
500.000000	-54.860325
500.488281	-53.693192
500.976562	-53.505943
501.464844	-53.000900
501.953125	-51.980831
502.441406	-52.966946
502.929688	-53.083565
503.417969	-53.045868
503.906250	-52.381714
504.394531	-50.880840
504.882812	-50.266384
505.371094	-51.996262
505.859375	-51.891071
506.347656	-52.349758
506.835938	-50.647614
507.324219	-50.193195
507.812500	-52.266541
508.300781	-50.058937
508.789062	-50.320454
509.277344	-52.141285
509.765625	-50.259979
510.253906	-51.496616
510.742188	-49.281506
511.230469	-48.891422
511.718750	-48.044224
512.207031	-47.837772
512.695312	-50.543240
513.183594	-50.436146
513.671875	-51.934849
514.160156	-49.169926
514.648438	-49.712215
515.136719	-47.678482
515.625000	-48.117897
516.113281	-46.878635
516.601562	-47.980598
517.089844	-51.030243
517.578125	-49.155693
518.066406	-49.184532
518.554688	-48.082306
519.042969	-48.808605
519.531250	-47.866383
520.019531	-47.530071
520.507812	-49.086960
520.996094	-47.146973
521.484375	-46.584320
521.972656	-49.012974
522.460938	-48.272495
522.949219	-49.022591
523.437500	-49.388214
523.925781	-49.906582
524.414062	-47.518379
524.902344	-49.772480
525.390625	-47.258675
525.878906	-49.887787
526.367188	-48.848648
526.855469	-48.850960
527.343750	-47.687683
527.832031	-51.198818
528.320312	-48.665245
528.808594	-50.129993
529.296875	-49.375938
529.785156	-47.692802
530.273438	-48.389988
530.761719	-50.761490
531.250000	-48.240356
531.738281	-49.893539
532.226562	-50.802296
532.714844	-51.170006
533.203125	-48.987820
533.691406	-49.083054
534.179688	-49.598877
534.667969	-49.972523
535.156250	-52.404392
535.644531	-51.753517
536.132812	-50.611855
536.621094	-51.390526
537.109375	-54.587708
537.597656	-53.689304
538.085938	-52.098228
538.574219	-51.989559
539.062500	-52.517971
539.550781	-54.773060
540.039062	-53.304676
540.527344	-51.995445
541.015625	-52.819889
541.503906	-54.814480
541.992188	-53.756733
542.480469	-54.823914
542.968750	-54.240196
543.457031	-56.759819
543.945312	-54.350998
544.433594	-53.420456
544.921875	-54.460258
545.410156	-54.542900
545.898438	-55.283951
546.386719	-55.251270
546.875000	-54.012409
547.363281	-55.418625
547.851562	-56.623268
548.339844	-53.589653
548.828125	-54.463596
549.316406	-56.917416
549.804688	-55.514538
550.292969	-55.125271
550.781250	-53.250347
551.269531	-55.392834
551.757812	-55.025436
552.246094	-55.135891
552.734375	-54.539326
553.222656	-55.354382
553.710938	-56.630390
554.199219	-56.855652
554.687500	-57.245148
555.175781	-56.167786
555.664062	-54.810825
556.152344	-56.287624
556.640625	-54.519585
557.128906	-54.144958
557.617188	-55.890560
558.105469	-54.216862
558.593750	-56.290527
559.082031	-56.061390
559.570312	-54.067978
560.058594	-55.001816
560.546875	-56.273418
561.035156	-56.317799
561.523438	-57.893780
562.011719	-56.432068
562.500000	-57.052513
562.988281	-54.710464
563.476562	-57.205750
563.964844	-58.890785
564.453125	-57.307972
564.941406	-54.249836
565.429688	-57.574959
565.917969	-56.561581
566.406250	-55.624390
566.894531	-54.360722
567.382812	-58.052353
567.871094	-57.871113
568.359375	-54.129467
568.847656	-56.403271
569.335938	-56.072765
569.824219	-57.669155
570.312500	-57.383213
570.800781	-56.830845
571.289062	-55.563370
571.777344	-55.033382
572.265625	-56.412476
572.753906	-54.911396
573.242188	-56.144421
573.730469	-56.684406
574.218750	-57.309174
574.707031	-56.428318
575.195312	-57.021030
575.683594	-56.478111
576.171875	-57.260082
576.660156	-56.712345
577.148438	-56.483421
577.636719	-54.891861
578.125000	-55.879150
578.613281	-57.104172
579.101562	-56.400543
579.589844	-56.473228
580.078125	-57.367207
580.566406	-58.905312
581.054688	-57.435005
581.542969	-57.023418
582.031250	-57.886925
582.519531	-56.596054
583.007812	-57.302200
583.496094	-56.342693
583.984375	-58.611271
584.472656	-57.832478
584.960938	-56.114941
585.449219	-56.651321
585.937500	-59.800255
586.425781	-60.304394
586.914062	-58.229275
587.402344	-59.323101
587.890625	-58.913780
588.378906	-59.435150
588.867188	-59.732029
589.355469	-58.686523
589.843750	-58.230446
590.332031	-59.949173
590.820312	-60.715405
591.308594	-58.274067
591.796875	-58.663788
592.285156	-60.136280
592.773438	-60.172131
593.261719	-58.923939
593.750000	-60.191761
594.238281	-60.254223
594.726562	-61.087486
595.214844	-59.716976
595.703125	-62.391098
596.191406	-60.549480
596.679688	-62.158810
597.167969	-60.769817
597.656250	-63.007278
598.144531	-61.400764
598.632812	-61.887604
599.121094	-62.984722
599.609375	-62.667473
600.097656	-62.571934
600.585938	-63.703957
601.074219	-63.452721
601.562500	-63.668346
602.050781	-63.839520
602.539062	-63.103207
603.027344	-62.682907
603.515625	-63.570454
604.003906	-63.164139
604.492188	-65.647377
604.980469	-65.413353
605.468750	-66.556145
605.957031	-65.420494
606.445312	-63.881065
606.933594	-64.901665
607.421875	-62.115273
607.910156	-63.279835
608.398438	-65.283089
608.886719	-62.132252
609.375000	-64.637810
609.863281	-65.093819
610.351562	-65.102676
610.839844	-64.798813
611.328125	-64.331978
611.816406	-64.854408
612.304688	-66.536484
612.792969	-64.124512
613.281250	-64.865990
613.769531	-62.740002
614.257812	-61.313007
614.746094	-62.564079
615.234375	-64.309525
615.722656	-63.497414
616.210938	-62.118996
616.699219	-63.683132
617.187500	-63.684593
617.675781	-63.426056
618.164062	-64.430229
